type,node_id,action,arguments,success,completion,status,nominal_cost,nominal_cost_std_dev,measured_cost,measured_cost_std_dev,estimated_cost,estimated_cost_std,residual_cost,residual_cost_std,t_start,t_end
2,move_action_node_robot2,move,robot2_start_wp_robot2_hall,False,0.0,,6.869953709602273,0.0,8.212263988,0.0,6.869953709602273,1.0,1.3423102783977274,1.0,1730333799.954345,1730333808.1729398
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.200486993,0.0,0.0,1.0,10.200486993,1.0,1730333808.4557314,1730333818.6628568
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.786622171292095,0.0,29.612435458,0.0,9.786622171292095,1.0,19.825813286707906,1.0,1730333799.953585,1730333829.5710022
2,move_action_node_robot2,move,robot2_hall_entrance,False,0.0,,10.188677261726694,0.0,11.811408204000001,0.0,10.188677261726694,1.0,1.6227309422733072,1.0,1730333818.9612205,1730333830.7744374
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,22.109341606842747,0.0,26.041387206000003,0.0,22.109341606842747,1.0,3.932045599157256,1.0,1730333829.859615,1730333855.9058726
2,attend_action_node_robot2,attend_person,robot2_persona_entrance_sofa,False,0.0,,20.64072822286948,0.0,25.211338913000002,0.0,20.64072822286948,1.0,4.570610690130522,1.0,1730333831.0600197,1730333856.2762544
2,move_action_node_robot2,move,robot2_sofa_clean3,False,0.0,,11.257174206523361,0.0,14.361292179000001,0.0,11.257174206523361,1.0,3.10411797247664,1.0,1730333856.5601642,1730333870.924279
2,move_action_node_robot1,move,robot1_clean1_clean2,False,0.0,,13.298496293564847,0.0,27.661011792,0.0,13.298496293564847,1.0,14.362515498435153,1.0,1730333856.1619785,1730333883.8270726
2,clean_action_node_robot2,clean,robot2_room3_clean3,False,0.0,,38.28871921024431,0.0,27.921022239000003,0.0,38.28871921024431,1.0,-10.367696971244307,1.0,1730333871.1584568,1730333899.0848455
2,clean_action_node_robot1,clean,robot1_room2_clean2,False,0.0,,34.378365543103456,0.0,51.310739518000005,0.0,34.378365543103456,1.0,16.93237397489655,1.0,1730333884.073754,1730333935.3865452
2,move_action_node_robot1,move,robot1_clean2_clean1,False,0.0,,14.6756825550612,0.0,32.360813316000005,0.0,14.6756825550612,1.0,17.685130760938804,1.0,1730333935.6637661,1730333968.026722
2,move_action_node_robot2,move,robot2_clean3_start_wp_robot2,False,0.0,,15.461302423958056,0.0,19.261262924,0.0,15.461302423958056,1.0,3.7999605000419443,1.0,1730333971.1134796,1730333990.377036
2,move_action_node_robot1,move,robot1_clean1_start_wp_robot1,False,0.0,,8.600660529447014,0.0,23.962419160000003,0.0,8.600660529447014,1.0,15.36175863055299,1.0,1730333971.1119528,1730333995.0775027
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,8.175284432259444,0.0,8.461125457000001,0.0,8.175284432259444,1.0,0.2858410247405576,1.0,1730334038.6128166,1730334047.0783298
2,move_action_node_robot1,move,robot1_start_wp_robot1_hall,False,0.0,,4.6825827634570665,0.0,14.742587897000002,0.0,4.6825827634570665,1.0,10.060005133542935,1.0,1730334038.609352,1730334053.3558648
2,patrol_action_node_robot1,patrol,robot1_hall,False,0.0,,0.0,0.0,10.100360312000001,0.0,0.0,1.0,10.100360312000001,1.0,1730334053.6035576,1730334063.7094872
