type,node_id,action,arguments,success,completion,status,nominal_cost,nominal_cost_std_dev,measured_cost,measured_cost_std_dev,estimated_cost,estimated_cost_std,residual_cost,residual_cost_std,t_start,t_end
2,move_action_node_robot2,move,robot2_start_wp_robot2_hall,False,0.0,,6.901388121766955,0.0,7.871510744,0.0,6.901388121766955,1.0,0.9701226222330455,1.0,1729683180.424119,1729683188.313772
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.786578301604404,0.0,14.260784111000001,0.0,9.786578301604404,1.0,4.474205809395597,1.0,1729683180.4275262,1729683194.6968815
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.100439975,0.0,0.0,1.0,10.100439975,1.0,1729683188.5242615,1729683198.6336453
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,24.06539866648732,0.0,14.96167104,0.0,24.06539866648732,1.0,-9.103727626487318,1.0,1729683194.929815,1729683209.9005075
2,move_action_node_robot2,move,robot2_hall_entrance,False,0.0,,10.870178404903536,0.0,12.960635183,0.0,10.870178404903536,1.0,2.090456778096465,1.0,1729683198.934026,1729683211.899222
2,move_action_node_robot1,move,robot1_clean1_clean2,False,0.0,,13.12859734635273,0.0,15.210758999000001,0.0,13.12859734635273,1.0,2.0821616526472706,1.0,1729683210.1345193,1729683225.350411
2,attend_action_node_robot2,attend_person,robot2_persona_entrance_sofa,False,0.0,,20.500065636257958,0.0,27.361285842,0.0,20.500065636257958,1.0,6.861220205742043,1.0,1729683212.1352708,1729683239.5063326
2,clean_action_node_robot1,clean,robot1_room2_clean2,False,0.0,,34.73520823993226,0.0,28.561042323000002,0.0,34.73520823993226,1.0,-6.17416591693226,1.0,1729683225.6446412,1729683254.2129295
2,move_action_node_robot2,move,robot2_sofa_clean3,False,0.0,,11.269308541099731,0.0,14.610620336,0.0,11.269308541099731,1.0,3.3413117949002693,1.0,1729683239.7317529,1729683254.3481033
2,move_action_node_robot1,move,robot1_clean2_clean1,False,0.0,,14.15492284555965,0.0,16.862221092000002,0.0,14.15492284555965,1.0,2.7072982464403523,1.0,1729683254.4335546,1729683271.3005717
